job_id,timestamp,model_type,framework,gpu_type,num_gpus,batch_size,dataset_size,cpu_cores,ram_gb,estimated_flops,distributed_training,mixed_precision,runtime_hours,peak_vram_gb,gpu_utilization,failed,failure_reason
3c4aae33-2822-420a-8223-773566740524,2025-12-01T14:23:00,bert,pytorch,a100,2,64,2533223,48,512,98954023437500.0,True,True,0.109,15.536,57.562,False,none
7875f40b-760a-49f9-8c1e-b26c40e13bc6,2025-05-02T11:47:00,stable_diffusion,tensorflow,t4,2,128,6813400,8,16,798445312500000.0,True,True,5.916,33.797,59.156,True,oom
71fdde74-0b14-40ec-8953-a9d3695d3355,2025-10-24T20:46:00,gpt,tensorflow,v100,4,64,8315270,32,64,1559113125000000.0,True,True,3.784,28.208,70.658,False,none
c58f00e1-aba6-400e-8fb6-b75de1d08450,2025-07-23T00:09:00,bert,pytorch,v100,1,128,2520018,8,16,49219101562500.0,False,True,0.228,24.684,65.459,False,none
e292b486-e2f0-4642-84c4-633ec34cb139,2025-01-06T12:57:00,bert,pytorch,rtx4090,4,512,9613954,32,16,46943134765625.0,True,True,0.05,23.449,76.166,True,oom
437c123e-1b8d-4763-b661-9dae4b460c80,2025-10-16T06:28:00,recommendation,tensorflow,t4,1,256,3224107,32,512,8815917578125.0,False,True,0.051,30.858,83.779,True,oom
c78e7d76-b06f-4292-8594-422012f90d8e,2025-12-11T11:04:00,bert,tensorflow,t4,4,256,5671978,64,64,55390410156250.0,True,True,0.102,22.776,71.274,False,none
1875d077-320a-42d5-94bc-88a3804e8fce,2025-12-16T16:17:00,resnet,pytorch,v100,2,512,5523025,48,64,8629726562500.0,True,False,0.05,31.6,75.094,False,none
785877e5-4c99-4102-a36b-a20fda106d84,2025-03-23T21:35:00,bert,tensorflow,t4,2,64,177817,24,128,6945976562500.0,True,True,0.05,19.333,91.06,False,none
c117881e-d55a-47f5-a74d-eaf5cb67bfdd,2025-01-20T22:40:00,bert,jax,t4,1,512,5823101,96,256,28433110351562.5,False,True,0.218,44.27,78.778,True,oom
16bbcb90-abf9-47f3-ac53-a3d5a4c0cf47,2025-11-03T09:23:00,gpt,pytorch,v100,1,128,323665,64,64,30343593750000.0,False,False,0.317,46.102,81.0,False,none
405a1eee-e8f8-42e6-b3ce-a565b05ea507,2025-12-15T18:41:00,stable_diffusion,jax,t4,1,128,8427005,48,512,987539648437500.0,False,False,18.91,47.154,73.998,True,oom
cc00917d-96ef-4577-8fa8-14b136e3da07,2025-12-03T22:54:00,bert,pytorch,a100,4,64,9850023,48,512,384766523437500.0,True,False,0.309,16.56,76.038,False,none
72616648-e8ff-479a-a572-c0a62b14c94f,2025-01-06T06:08:00,gpt,jax,v100,4,64,7166366,48,32,1343693625000000.0,True,True,3.714,28.208,65.436,True,oom
13c29102-60c6-46ca-aafa-7748e9d550e1,2025-09-04T16:34:00,resnet,tensorflow,v100,2,128,4662440,16,128,29140250000000.0,True,True,0.05,15.416,78.512,False,none
46a905a4-da3c-473a-b844-82f0c66ca298,2025-05-17T06:58:00,stable_diffusion,tensorflow,t4,2,32,7708922,32,16,3613557187500000.0,True,True,25.683,27.919,67.126,True,oom
2b5e0e97-546d-4e9e-b9ab-7e04d6dd8acc,2025-09-18T17:30:00,stable_diffusion,jax,t4,1,32,4029805,24,16,1888971093750000.0,False,True,27.687,30.354,82.04,True,oom
fa707e4c-c539-4d80-ab17-c98b3b7c86fb,2025-10-16T07:42:00,bert,jax,t4,2,128,8056291,96,32,157349433593750.0,True,True,0.582,22.776,70.859,False,none
03761e7c-d486-4e3d-890e-aa80dc929dcd,2025-08-17T13:49:00,stable_diffusion,tensorflow,a100,2,16,3772106,8,16,3536349375000000.0,True,True,9.227,21.052,71.026,False,none
e189eb95-dc36-4eee-8821-d59ab6ed9e41,2025-06-02T15:11:00,resnet,pytorch,v100,1,128,302583,64,128,1891143750000.0,False,True,0.05,19.764,64.314,False,none
1d0f56dc-5114-45e0-bf95-de6864f13303,2025-06-21T22:19:00,resnet,pytorch,v100,2,512,2788273,96,128,4356676562500.0,True,True,0.05,25.912,59.143,False,none
5a2a6299-38ca-417e-b688-4202fc05afcc,2025-12-18T13:47:00,recommendation,jax,v100,2,16,8437396,8,256,369136075000000.0,True,False,0.735,12.525,55.844,False,none
a152043b-95ef-466b-ab08-7b367f0a0ec1,2025-01-04T15:19:00,recommendation,jax,a100,1,64,2321904,16,64,25395825000000.0,False,True,0.054,15.35,85.198,False,none
d9f5c929-f26c-48e2-ba24-9d905650363e,2025-02-27T23:45:00,recommendation,jax,v100,1,32,4334798,96,32,94823706250000.0,False,True,0.378,13.982,76.346,False,none
27b4ff0a-8ee7-457d-a2bb-3bc3e493402c,2025-02-28T23:45:00,vision_transformer,tensorflow,v100,1,64,534219,16,128,37562273437500.0,False,True,0.201,25.256,66.396,False,none
f098dd2d-ec11-4031-bbf2-3e038a4902eb,2025-09-12T11:44:00,stable_diffusion,pytorch,v100,2,64,2839917,96,256,665605546875000.0,True,True,3.346,27.102,93.228,False,none
b0aaf4df-efbb-42fa-afa2-a5f47a33e537,2025-05-31T21:04:00,gpt,pytorch,rtx4090,2,128,5001033,16,512,468846843750000.0,True,True,1.712,31.783,69.812,False,none
5ae348a0-c133-4921-8fc9-531aa2d0877e,2025-07-22T16:39:00,bert,pytorch,t4,1,32,420963,24,16,32887734375000.0,False,False,0.274,23.577,67.666,True,oom
537cca34-7a01-4686-879d-9d2f4a7a59fa,2025-12-16T18:34:00,bert,tensorflow,rtx4090,4,256,6284691,32,16,61373935546875.0,True,True,0.05,19.319,92.223,False,none
e3656917-e7fe-4f92-a113-eb6eba72bbdc,2025-03-25T22:14:00,stable_diffusion,tensorflow,a100,4,8,6722672,32,256,1.260501e+16,True,False,17.731,23.636,85.951,False,none
defd29b6-d7fa-4575-99cb-f22c0180af6e,2025-01-26T06:17:00,stable_diffusion,pytorch,rtx4090,1,8,3680416,64,16,6900780000000000.0,False,True,47.466,22.221,75.526,True,cuda_error
05d7f775-cc49-4434-8269-1b03419f893e,2025-04-21T12:03:00,vision_transformer,pytorch,rtx4090,1,256,7962263,24,16,139961654296875.0,False,True,0.612,33.964,68.173,False,none
31111306-0dba-44af-9df5-89878c8ea27d,2025-12-02T09:51:00,bert,pytorch,v100,2,32,3861356,16,32,301668437500000.0,True,True,0.724,15.088,76.971,False,none
b400027f-4f06-436d-bca1-08826f8cbac1,2025-07-14T20:40:00,recommendation,pytorch,t4,1,128,9222091,96,32,50433310156250.0,False,False,0.307,29.234,86.382,True,oom
952e2377-58b3-465b-a876-2fd3c7dc5a6e,2025-05-23T14:08:00,bert,pytorch,rtx4090,2,512,3764364,96,128,18380683593750.0,True,True,0.05,29.29,93.706,False,none
cfc31d24-fe62-4aad-ae87-5627327b90f5,2025-12-17T22:13:00,stable_diffusion,jax,v100,8,8,311807,32,128,584638125000000.0,True,True,0.507,20.992,79.859,False,none
a2b29367-6017-4ffe-af08-3c10c60162d1,2025-04-25T13:23:00,recommendation,pytorch,a100,1,32,7366881,48,32,161150521875000.0,False,False,0.366,15.346,99.0,False,none
5de03a84-998e-4f56-8214-54fa860b0449,2025-11-25T15:14:00,recommendation,jax,t4,2,64,2579605,16,128,28214429687500.0,True,False,0.083,19.097,71.558,False,none
40e416c6-4252-43cb-9f3a-87e22b2c845f,2025-05-27T06:20:00,resnet,tensorflow,v100,2,64,4197587,64,256,52469837500000.0,True,True,0.077,12.342,80.008,False,none
e97085fe-a518-49dd-b282-cc083828e042,2025-08-16T06:47:00,bert,jax,a100,4,16,4513124,96,64,705175625000000.0,True,True,0.475,11.218,56.223,False,none
1d2f342c-e76f-4448-98d7-0e118a183564,2025-10-21T05:58:00,stable_diffusion,jax,v100,8,64,9826159,16,16,2303006015625000.0,True,False,3.529,28.525,81.651,False,none
1d1de926-e0a5-4373-bafa-d0c5c1373bc6,2025-04-23T17:56:00,resnet,jax,v100,1,16,7970087,24,128,398504350000000.0,False,False,1.746,12.4,96.528,False,none
ecd4294e-8d0c-49c3-becb-f467c73216ea,2025-01-22T21:10:00,vision_transformer,tensorflow,t4,2,16,1501310,64,32,422243437500000.0,True,True,1.862,20.687,86.283,True,oom
705abb2d-9c44-49ad-be79-b69738379ead,2025-08-18T00:06:00,resnet,tensorflow,rtx4090,2,512,2639556,16,256,4124306250000.0,True,True,0.05,24.616,70.387,True,oom
7d42c8b0-c3d8-4e77-903b-0921fdfc4f87,2025-06-17T18:11:00,bert,tensorflow,a100,4,32,8383862,8,512,654989218750000.0,False,True,0.539,12.196,67.131,False,none
164e108f-e6c4-4189-a8f0-9790018f4a00,2025-06-17T07:15:00,bert,jax,a100,1,128,7282124,16,16,142228984375000.0,False,True,0.419,22.215,65.107,False,none
df9ccda0-b911-44bb-aba4-b71c9a743461,2025-08-19T03:46:00,gpt,pytorch,v100,4,32,8084348,96,16,3031630500000000.0,True,True,8.032,26.671,69.939,False,none
b8826467-c026-4c66-bd82-53c3e641db66,2025-07-23T00:27:00,recommendation,jax,v100,2,32,3701759,32,64,80975978125000.0,False,False,0.191,14.4,82.165,False,none
bf481b37-ced8-42e9-ba20-5a9e7d57bc41,2025-06-25T03:34:00,gpt,tensorflow,v100,1,128,6213779,16,512,582541781250000.0,False,True,7.434,37.804,54.318,True,oom
17892014-7035-41f9-ac03-42bded8ef592,2025-04-22T16:32:00,stable_diffusion,pytorch,t4,4,64,4002937,24,128,938188359375000.0,True,True,3.353,27.919,71.41,False,none
63fc8513-dac5-40b7-9d81-23a5efaf8e9f,2025-08-14T17:28:00,stable_diffusion,jax,v100,4,128,7932421,48,64,929580585937500.0,True,False,2.628,33.051,99.0,True,oom
6c39e46e-25ab-47ab-a131-cc55e0235496,2025-10-19T07:47:00,resnet,tensorflow,rtx4090,1,64,8484320,96,16,106054000000000.0,False,False,0.226,17.86,80.793,False,none
a1f0e6de-c648-4533-ba56-215a1c9eb5d7,2025-04-08T17:54:00,vision_transformer,jax,v100,2,512,4389469,48,512,38579317382812.5,True,True,0.139,35.752,69.883,True,oom
a79ba5d8-82cd-42e8-9283-d29347c76c7a,2025-08-03T03:19:00,resnet,tensorflow,t4,2,128,9156887,64,64,57230543750000.0,True,False,0.165,21.056,84.119,False,none
c7a92fb1-b63a-4fe3-92da-59499f7fc3cf,2025-12-22T18:08:00,resnet,jax,a100,1,64,8299493,96,64,103743662500000.0,False,False,0.19,16.92,79.194,False,none
5a309227-b7bb-4813-b202-3063c45d9e1d,2025-05-22T10:08:00,stable_diffusion,jax,rtx4090,8,128,2535552,32,256,297135000000000.0,False,True,0.224,23.682,99.0,False,none
f75c6500-07e2-4be1-809f-de18f2b3c285,2025-05-08T07:42:00,resnet,jax,a100,1,256,1972342,64,512,6163568750000.0,False,True,0.05,23.321,67.476,False,none
dd5086ac-b2df-434e-ae0d-2f571e39370c,2025-06-26T18:27:00,vision_transformer,pytorch,v100,4,32,9896875,24,64,1391748046875000.0,False,True,2.614,18.471,81.856,False,none
b43527ad-dcfd-46fd-b3a7-c2eb5ba241c1,2025-12-15T23:46:00,gpt,pytorch,v100,8,16,2509296,48,128,1881972000000000.0,True,True,2.612,24.815,98.925,False,none
61168657-615a-4094-84a0-559c6b6366f6,2025-03-21T17:52:00,recommendation,jax,v100,1,512,5767062,24,64,7884655078125.0,False,True,0.05,36.247,96.628,True,oom
ed73fff0-47a3-4d9f-a283-4ce42ff3af82,2025-11-19T14:12:00,recommendation,jax,a100,2,256,6705018,16,32,18334033593750.0,True,True,0.05,19.263,66.778,False,none
96528faf-3dad-4ded-976a-ace5b76ce326,2025-11-15T03:27:00,gpt,pytorch,a100,1,32,6323366,32,16,2371262250000000.0,False,True,15.041,27.344,76.567,True,data_loader_stall
28562d62-37b5-40ec-a074-7bc4cd95c012,2025-02-18T22:20:00,gpt,tensorflow,v100,8,16,5870006,16,512,4402504500000000.0,False,False,7.175,30.263,80.617,False,none
20d95232-2e11-45b6-858f-787aba96274e,2025-07-28T05:20:00,bert,pytorch,a100,4,512,3817926,64,128,18642216796875.0,True,False,0.05,27.092,68.978,False,none
c26c6827-e737-4c6d-8118-8647ec09b561,2025-10-30T07:26:00,gpt,tensorflow,t4,1,32,510021,8,128,191257875000000.0,False,True,3.023,34.028,64.661,False,none
9a72170d-7e49-4a37-82c5-2cc3c91e585d,2025-02-17T21:31:00,vision_transformer,tensorflow,v100,1,16,3929303,24,256,1105116468750000.0,False,True,7.377,20.008,66.637,False,none
1aeb79ec-b71a-47b9-bb07-7b6f73f19748,2025-01-14T05:49:00,resnet,tensorflow,v100,1,128,4917574,24,16,30734837500000.0,False,True,0.112,19.764,77.768,False,none
ad2e3d49-33c2-4508-83a9-807286ef5d5d,2025-07-03T11:32:00,recommendation,jax,rtx4090,2,32,4822930,8,512,105501593750000.0,True,True,0.113,11.218,86.087,False,none
16a56851-8fdf-409a-83ee-178cbce5b755,2025-03-04T07:40:00,vision_transformer,tensorflow,rtx4090,4,128,4953198,64,512,174135867187500.0,True,True,0.182,21.073,87.434,False,none
62291917-c576-467b-b57a-93906b4b962c,2025-04-27T03:07:00,stable_diffusion,pytorch,v100,8,16,3137063,32,32,2940996562500000.0,False,False,3.718,26.263,80.426,False,none
53e78a39-d10a-492a-8ddd-b0a3b9e3a0cb,2025-10-29T11:51:00,recommendation,jax,v100,1,512,4622798,8,128,6320231640625.0,False,True,0.05,36.247,70.919,True,oom
a2eea663-0b97-44fa-86ef-f4d66eca42f4,2025-12-28T10:44:00,recommendation,jax,rtx4090,1,256,7249557,16,32,19823007421875.0,False,True,0.05,26.174,75.501,True,oom
7a60cf37-1c03-4a4c-89d7-75bb63b9bebf,2025-03-13T07:01:00,gpt,jax,a100,2,8,9809823,32,512,1.47147345e+16,True,True,51.226,23.026,89.511,False,none
efa33f55-276d-45da-9c3b-dc3b48ef4c82,2025-12-01T13:48:00,gpt,pytorch,rtx4090,2,16,2519729,48,32,1889796750000000.0,True,True,6.306,25.337,60.603,True,oom
26fc2322-a914-4433-b208-78c8cfda4f86,2025-10-19T15:34:00,stable_diffusion,pytorch,a100,2,64,9314966,16,256,2183195156250000.0,True,True,5.709,24.392,70.378,False,none
f56edf95-f14d-42c2-8a4c-221bc68f004d,2025-11-25T06:50:00,bert,pytorch,a100,4,16,2657499,8,128,415234218750000.0,True,True,0.268,11.218,74.74,False,none
4dc5746c-eeba-4f54-9508-a91f9e2e738b,2025-05-12T13:30:00,resnet,jax,v100,2,512,2524191,48,256,3944048437500.0,True,True,0.05,25.912,89.251,False,none
b47702ca-61cc-4235-8191-52e08fe7b00d,2025-02-26T11:56:00,bert,jax,a100,1,32,2732569,64,128,213481953125000.0,False,False,0.667,18.946,81.225,False,none
8e5ae0e3-4270-4268-b485-b11202490881,2025-02-14T13:04:00,gpt,pytorch,v100,4,64,8715635,8,64,1634181562500000.0,False,True,4.302,28.208,46.909,False,none
4af0039c-3419-4d81-a5e2-29ae69028129,2025-07-24T09:52:00,bert,pytorch,a100,4,64,218105,24,256,8519726562500.0,True,True,0.05,13.579,70.233,False,none
d15bcbf6-7dac-45a8-9233-0a8edfffdfb3,2025-01-23T13:16:00,resnet,tensorflow,t4,2,512,9850451,8,64,15391329687500.0,True,True,0.05,29.021,47.893,True,oom
6513cc4c-8919-450e-9e98-66d7d699b48d,2025-12-23T13:24:00,resnet,tensorflow,a100,2,32,6293023,16,128,157325575000000.0,True,True,0.156,9.151,78.047,False,none
3a62c923-6673-4dc7-9fd7-ac86e14c3caf,2025-10-27T02:57:00,stable_diffusion,pytorch,rtx4090,2,16,4971888,64,64,4661145000000000.0,True,True,16.012,22.221,65.368,False,none
20a2a1ab-09dc-480d-8bba-195835d621b5,2025-10-20T00:24:00,bert,pytorch,a100,4,128,7952487,24,64,155322011718750.0,True,True,0.108,15.536,77.022,False,none
46f21710-ba35-4ca6-983e-1272cd98adfa,2025-04-29T01:38:00,recommendation,tensorflow,rtx4090,1,32,3914056,48,16,85619975000000.0,False,True,0.227,13.283,73.195,False,none
711da27f-628e-471b-963e-a4497ee4563f,2025-06-06T07:29:00,stable_diffusion,tensorflow,t4,1,8,5567797,96,16,1.0439619375e+16,False,True,171.514,26.198,89.226,False,none
1b9de980-37a5-43c2-8972-c70d661d4faa,2025-11-15T12:49:00,gpt,jax,rtx4090,8,64,6650230,16,16,1246918125000000.0,False,True,1.183,25.337,78.907,False,none
e13a28a7-3ab1-41ef-be58-9f85572e0cd2,2025-03-25T09:05:00,gpt,jax,t4,4,16,8218572,32,128,6163929000000000.0,False,True,24.767,28.654,84.43,True,oom
aaf459cb-df6c-4a51-9468-30b6f4575cea,2025-11-23T21:03:00,resnet,tensorflow,t4,1,512,5629844,16,16,8796631250000.0,False,True,0.054,38.76,61.067,True,oom
bcd57c2b-0feb-44a2-bdba-6a3ba0e29506,2025-08-20T21:45:00,stable_diffusion,jax,v100,4,8,2977601,8,512,5583001875000000.0,True,True,12.449,21.535,86.566,False,none
fe65bc49-e172-4969-9c96-ba923a2972b3,2025-06-25T22:18:00,resnet,tensorflow,a100,2,512,9558554,24,128,14935240625000.0,True,True,0.05,23.321,77.981,True,oom
43d17eb0-665a-4d27-93f2-2727e7bb561a,2025-01-21T10:07:00,vision_transformer,tensorflow,t4,1,256,9059243,16,512,159244505859375.0,False,True,1.817,40.042,65.582,True,oom
f259b3cb-a6f4-4f3e-93dd-18f0bb0b8b32,2025-03-19T08:27:00,gpt,pytorch,v100,4,16,2733122,16,16,2049841500000000.0,True,True,5.329,25.584,68.22,False,none
cf131b9d-17da-4e3d-bc9a-1b14a54da902,2025-01-17T09:30:00,vision_transformer,pytorch,rtx4090,4,16,4816095,64,64,1354526718750000.0,True,False,1.559,20.14,62.375,False,none
d29f7722-7716-411f-b147-6db884f745a1,2025-06-29T09:01:00,bert,pytorch,v100,1,512,992025,64,32,4843872070312.5,False,True,0.05,39.527,95.529,False,none
9d6f22d6-1a3b-4bef-92bf-a5c739311fe7,2025-12-25T23:02:00,recommendation,tensorflow,rtx4090,1,512,6256665,24,128,8554034179687.5,False,False,0.05,41.994,67.829,False,none
4e7b67f0-e7e0-464b-8a45-79c66fdc0121,2025-07-30T12:46:00,recommendation,tensorflow,a100,1,512,7621089,96,32,10419457617187.5,False,False,0.05,39.783,73.717,False,none
f3904061-9494-4a14-9521-735f6f81171b,2025-10-16T02:58:00,resnet,jax,v100,2,512,2955492,8,512,4617956250000.0,True,False,0.05,31.6,92.868,False,none
caea1ad4-820c-43ba-a742-3f00950fa3e5,2025-01-25T07:12:00,stable_diffusion,tensorflow,v100,8,64,6222867,24,16,1458484453125000.0,True,False,1.931,28.525,68.286,False,none
cb43eedb-69d4-41f3-a7e3-594d28752b3e,2025-01-20T23:16:00,resnet,tensorflow,v100,2,64,3086348,32,256,38579350000000.0,True,True,0.05,12.342,65.064,False,none
9d8e51c2-0296-4984-b41a-c51e75c61bf2,2025-03-09T07:28:00,gpt,pytorch,t4,1,128,40248,96,64,3773250000000.0,False,True,0.05,42.34,84.881,True,oom
3d0f4c4e-30f3-4fe6-9841-c718eeda1a81,2025-01-07T20:31:00,bert,tensorflow,a100,2,64,6956710,24,128,271746484375000.0,True,True,0.4,15.536,71.497,False,none
7e4a6390-a27c-4ceb-b1dc-c80c641bfd4a,2025-12-03T07:23:00,bert,tensorflow,a100,1,128,3496763,8,128,68296152343750.0,False,True,0.195,22.215,62.932,False,none
e8e51ee6-8976-449a-9ecb-1325621910b0,2025-02-21T21:39:00,gpt,pytorch,a100,8,32,6650682,8,512,2494005750000000.0,False,True,1.771,23.026,76.668,False,none
727c7e33-b828-4a51-b5d1-d8a978e41f77,2025-10-19T18:31:00,resnet,tensorflow,v100,1,16,7663788,64,64,383189400000000.0,False,True,1.367,10.168,96.448,False,none
faf7481f-73d4-4c28-bccd-d194bfb8a4f7,2025-06-01T10:49:00,vision_transformer,pytorch,rtx4090,2,256,9598600,64,128,168725390625000.0,True,True,0.423,28.123,72.657,True,oom
2b089993-7bdb-4d15-9924-b0907b029e35,2025-10-12T02:07:00,resnet,jax,a100,2,128,2718660,32,256,16991625000000.0,True,True,0.05,13.874,79.781,False,none
c7f6edb6-95eb-49ce-9f89-86ba5a03cd5e,2025-10-18T18:08:00,resnet,tensorflow,a100,2,512,2330209,8,256,3640951562500.0,True,True,0.05,23.321,75.55,False,none
a47895f4-5a7e-46fd-ae1b-9175e46c926f,2025-12-30T15:33:00,recommendation,pytorch,t4,1,64,2040613,64,512,22319204687500.0,False,True,0.122,19.103,74.777,True,oom
439c463b-103a-4424-9fac-59509c77a6c7,2025-08-13T12:09:00,vision_transformer,pytorch,rtx4090,1,256,4463052,8,128,78452085937500.0,False,False,0.45,41.42,78.575,False,none
bc8237e8-cee8-40e6-800b-045c1a69bf24,2025-01-31T01:46:00,resnet,tensorflow,t4,2,128,3214283,96,128,20089268750000.0,True,True,0.054,17.266,65.22,False,none
c3f2f232-4d07-4649-a9ee-bb8257c47bb4,2025-06-10T19:14:00,vision_transformer,pytorch,v100,2,16,581129,32,64,163442531250000.0,True,True,0.337,18.471,70.445,False,none
e48d2b57-6bb7-4f46-8b14-02e6d6d833da,2025-04-24T00:54:00,resnet,tensorflow,t4,1,512,7838622,24,512,12247846875000.0,False,True,0.062,38.76,58.077,True,oom
dbf63fb5-0daa-46e9-9ac0-4741847db5da,2025-11-06T01:50:00,vision_transformer,tensorflow,t4,2,16,7380912,48,256,2075881500000000.0,True,False,12.873,25.229,59.963,True,oom
7f40f3cc-3691-48d7-8518-848f00e0fbd7,2025-05-04T06:05:00,bert,pytorch,t4,2,512,1007378,32,512,4918837890625.0,False,True,0.05,34.532,99.0,True,oom
06230c62-e505-4e8b-9f8a-eb73b8af759a,2025-12-02T23:01:00,resnet,jax,rtx4090,1,32,1257269,8,32,31431725000000.0,False,False,0.066,14.298,73.229,False,none
dafb2daf-31b5-440b-833b-14302e0e0b0d,2025-08-31T00:45:00,resnet,pytorch,rtx4090,1,256,3928228,48,128,12275712500000.0,False,False,0.05,30.02,71.015,True,oom
0e5504e1-729e-4779-b17b-9632cda1ee6b,2025-05-22T17:03:00,bert,jax,a100,4,128,1614968,16,64,31542343750000.0,False,True,0.05,15.536,83.672,False,none
d0998b6d-a599-458d-bde7-5636d0fa23a1,2025-09-28T21:56:00,stable_diffusion,tensorflow,a100,8,8,3543934,64,64,6644876250000000.0,True,True,4.287,18.893,70.62,False,none
55aad9a1-d23c-45a5-bd6f-c190a7747e05,2025-05-16T02:22:00,vision_transformer,tensorflow,a100,1,16,7805701,24,64,2195353406250000.0,False,True,7.99,18.007,62.863,False,none
56659cb0-fe63-470d-9518-3f230fef5aa1,2025-11-21T15:35:00,bert,jax,a100,2,16,9782537,64,16,1528521406250000.0,True,False,2.472,14.873,68.105,False,none
cd1a7abd-5a09-47b8-842e-f8c41e96f317,2025-07-08T04:33:00,stable_diffusion,pytorch,v100,1,32,4814714,96,64,2256897187500000.0,False,True,24.929,27.102,95.07,False,none
befcee2e-5b1e-4081-946d-362c28a8fa21,2025-03-11T17:32:00,resnet,jax,v100,2,16,8548600,48,16,427430000000000.0,False,True,0.676,8.631,84.858,False,none
d8fd06c2-0b8e-47f3-9839-dc94dd94d842,2025-08-25T08:24:00,gpt,jax,rtx4090,1,8,6919213,48,64,1.03788195e+16,False,False,110.247,30.899,65.736,True,oom
8530bdeb-1b28-43ca-bea1-4138c3385f31,2025-10-14T00:37:00,resnet,tensorflow,rtx4090,2,256,9801204,64,32,30628762500000.0,True,False,0.05,22.897,82.743,False,none
cde6191c-0385-4426-a031-3814703007a5,2025-03-07T10:52:00,bert,pytorch,rtx4090,2,128,2059176,48,16,40218281250000.0,True,False,0.072,23.56,66.923,False,none
bcbc10e8-9359-4ff1-bb44-a14f57f610a6,2025-02-01T05:28:00,bert,tensorflow,v100,2,32,3620785,64,16,282873828125000.0,False,False,0.916,18.4,67.964,False,none
3b52725f-f980-4376-9b3b-be5f3751fae2,2025-03-13T11:48:00,resnet,tensorflow,rtx4090,2,512,9828809,64,256,15357514062500.0,True,False,0.05,30.02,75.241,False,none
29d92571-04c5-48d5-85a1-9dbddfd85a4d,2025-12-16T23:28:00,resnet,pytorch,v100,1,32,6755540,32,256,168888500000000.0,False,False,0.687,15.051,64.199,True,nan_loss
f0a31bad-2a03-4c5e-9219-f87d13380147,2025-02-20T01:52:00,gpt,pytorch,v100,8,64,4116424,8,256,771829500000000.0,True,True,0.995,26.671,80.86,False,none
61dca72c-6815-4386-ae31-79c6bcdcede3,2025-05-16T05:19:00,resnet,pytorch,v100,1,128,9283729,96,512,58023306250000.0,False,True,0.188,19.764,86.128,False,none
db7ba762-c14f-4477-ac04-4749383326b0,2025-12-31T11:46:00,resnet,pytorch,rtx4090,1,128,1381031,96,32,8631443750000.0,False,True,0.05,18.775,99.0,False,none
26318c37-7880-4a01-8a55-61eb86405b57,2025-12-29T15:54:00,recommendation,jax,v100,2,16,2496893,96,512,109239068750000.0,True,False,0.215,12.525,84.689,False,none
9e8bb022-d6e3-4dd3-aff7-fb8e0dd1bea0,2025-06-01T15:34:00,bert,tensorflow,a100,4,16,7225143,48,64,1128928593750000.0,True,True,0.724,11.218,82.497,False,none
86831b51-229a-4c80-b99d-59f718a5868f,2025-12-26T23:58:00,resnet,jax,a100,2,16,3898499,48,32,194924950000000.0,True,True,0.161,7.768,77.39,False,none
404ddb95-d9c3-4171-bd09-76ddc77ed192,2025-07-10T13:07:00,resnet,pytorch,a100,2,256,1793423,96,64,5604446875000.0,False,True,0.05,17.787,71.772,True,oom
36b9adf0-ad0d-426e-b553-d10456ca524b,2025-02-14T05:37:00,recommendation,pytorch,a100,2,64,5610546,64,32,61365346875000.0,True,True,0.066,12.584,79.275,False,none
72f5a9f7-c4f9-4a8d-b15b-25c9fec8f5b3,2025-05-13T11:15:00,vision_transformer,tensorflow,rtx4090,1,32,108541,32,128,15263578125000.0,False,True,0.05,21.073,74.497,False,none
2f452396-2d34-46d5-8b68-de12b1e38de3,2025-07-15T12:20:00,resnet,pytorch,rtx4090,1,32,7833186,8,128,195829650000000.0,False,True,0.466,11.725,78.163,False,none
5b366082-4aab-45a3-b862-0a7530c26eda,2025-11-10T04:08:00,stable_diffusion,tensorflow,v100,4,64,438938,8,16,102876093750000.0,True,True,0.211,24.928,95.841,False,none
084ee61e-c3f5-4839-8db3-06782f319dd2,2025-07-23T22:09:00,recommendation,jax,t4,2,64,1689261,48,128,18476292187500.0,True,True,0.05,15.66,85.003,False,none
80387c6e-92c1-4851-97d5-d715b1b5b63b,2025-09-23T12:47:00,stable_diffusion,tensorflow,v100,1,32,7167028,96,16,3359544375000000.0,False,True,34.445,27.102,89.711,False,none
36f36d5a-c8e6-44ec-8b2f-b07bf134ee49,2025-12-08T23:26:00,vision_transformer,tensorflow,v100,1,64,3971048,8,512,279214312500000.0,False,False,2.38,30.8,78.353,False,none
4e67584b-79b1-44a7-882d-ab837e7e222f,2025-04-15T02:47:00,resnet,pytorch,t4,2,64,8457081,16,256,105713512500000.0,True,True,0.277,13.823,90.593,False,none
365e7795-72dc-4faf-83e7-72ccf50d1487,2025-07-14T01:21:00,stable_diffusion,pytorch,rtx4090,4,128,6173173,96,64,723418710937500.0,True,True,1.227,25.747,91.081,False,none
e7b70719-7769-4051-bd15-718a7210806c,2025-07-16T03:31:00,gpt,jax,a100,8,8,9917105,16,64,1.48756575e+16,True,True,11.515,21.845,69.797,False,none
92a6a458-8b90-4bac-9bc2-f3c47df0d73a,2025-10-20T18:05:00,stable_diffusion,tensorflow,rtx4090,1,128,3343138,64,128,391773984375000.0,False,True,2.337,32.797,73.656,True,oom
cbd24b0d-9840-4e71-82ec-e8139f36fbe8,2025-03-27T14:07:00,bert,pytorch,a100,2,512,297217,96,64,1451254882812.5,True,True,0.05,27.749,74.277,False,none
